발생년,발생년월일시분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,경도,위도,발생분,부상자수,CCTV설치유무,보호구역지정일
2017,2017-10-20 12:00,주간,금,2,2.0,0,0,0,서울,동대문구,차대사람,기타,기타,운전자법규위반,중앙선 침범_,단일로,기타단일로,_승용차,_승용차,_보행자,_보행자,127.0431481,37.57845082,53.0,,있음,20221226
2017,2017-11-04 11:00,주간,토,1,1.0,0,0,0,서울,동대문구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_승용차,_보행자,_보행자,127.0446032,37.5775551,30.0,,있음,20221226
2018,2018-12-11 17:20,주,화,1,1.0,0,0,0,서울,동대문구,차대사람,기타,기타,운전자법규위반,보행자 보호의무 위반_,교차로,교차로부근,이륜차_,이륜차_,보행자_,보행자_,127.0465774,37.57509301,,,있음,20221226
2016,2016-11-12 15:00,주간,토,1,1.0,0,0,0,서울,관악구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_대형,_보행자,_보행자,126.9392593,37.47748436,2.0,,있음,20220719
2016,2016-11-12 15:00,주간,토,1,1.0,0,0,0,서울,관악구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_대형,_보행자,_보행자,126.9392593,37.47748436,2.0,,없음,20220719
2017,2017-09-09 4:00,야간,토,1,2.0,1,0,0,서울,성북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_승용차,_보행자,_보행자,127.0530351,37.60873782,35.0,,있음,20220523
2021,2021-03-09 10:00,주,화,1,,0,0,0,서울,성북구,차대차,측면충돌,측면충돌,,_기타,교차로,교차로부근,_,승용차_,_,이륜차_,127.0518256,37.61016636,,0.0,있음,20220523
2023,2023-05-05 8:00,주,금,1,,0,0,0,서울,성북구,차대사람,횡단중,횡단중,,_안전운전 의무 불이행,단일로,기타단일로,_,건설기계_,_,보행자_,127.0527192,37.6085203,,0.0,있음,20220523
2019,2019-03-14 05,야,목,1,,0,0,0,서울,서대문구,차대차,측면충돌,측면충돌,,_안전운전 의무 불이행,단일로,기타단일로,_,승용차_,_,승용차_,126.9283883,37.57713067,,0.0,없음,20220209
2019,2019-01-17 05,야,목,1,,0,0,0,서울,강동구,차대사람,횡단중,횡단중,,_과속,교차로,교차로횡단보도내,_,승용차_,_,보행자_,127.1497905,37.5317016,,0.0,있음,20211223
2019,2019-07-27 04,야,토,1,,0,0,0,서울,강동구,차대사람,횡단중,횡단중,,_과속,교차로,교차로내,_,승용차_,_,보행자_,127.1497563,37.5317646,,0.0,있음,20211223
2016,2016-01-07 12:00,주간,목,1,1.0,0,0,0,서울,동대문구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_화물차,_소형,_보행자,_보행자,127.0298498,37.58064296,5.0,,있음,20211221
2016,2016-07-03 5:00,야간,일,1,1.0,0,0,0,서울,성북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_중형,_보행자,_보행자,127.0318477,37.58532889,1.0,,있음,20211221
2017,2017-12-27 5:00,야간,수,1,1.0,0,0,0,서울,동대문구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_승용차,_없음,_없음,127.0277617,37.58130162,20.0,,있음,20211221
2016,2016-01-07 12:00,주간,목,1,1.0,0,0,0,서울,동대문구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_화물차,_소형,_보행자,_보행자,127.0298498,37.58064296,5.0,,없음,20211221
2016,2016-07-03 5:00,야간,일,1,1.0,0,0,0,서울,성북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_중형,_보행자,_보행자,127.0318477,37.58532889,1.0,,없음,20211221
2017,2017-12-27 5:00,야간,수,1,1.0,0,0,0,서울,동대문구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_승용차,_없음,_없음,127.0277617,37.58130162,20.0,,없음,20211221
2017,2017-05-06 4:00,야간,토,1,1.0,0,0,0,서울,성북구,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_이륜차,_이륜차,_없음,_없음,127.0123959,37.59124408,30.0,,있음,20211221
2018,2018-12-15 22:35,야,토,1,1.0,0,0,0,서울,성북구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,이륜차_,이륜차_,없음_,없음_,127.0125517,37.59165934,,,있음,20211221
2021,2021-06-19 3:00,야,토,1,,0,0,0,서울,성북구,차대차,추돌,추돌,,_안전운전 의무 불이행,단일로,기타단일로,_,이륜차_,_,건설기계_,127.0124517,37.59137049,,0.0,있음,20211221
2023,2023-06-12 13:00,주,월,1,,0,0,0,서울,성북구,차대사람,보도통행중,보도통행중,,_기타,교차로,교차로부근,_,승용차_,_,보행자_,127.0156891,37.5899597,,0.0,있음,20211221
2016,2016-04-07 5:00,야간,목,1,1.0,0,0,0,서울,서초구,차대사람,보도통행중,보도통행중,운전자법규위반,신호위반_,교차로,교차로부근,_승용차,_중형,_보행자,_보행자,127.0088774,37.48359,15.0,,없음,20211027
2016,2016-08-31 22:00,야간,수,1,1.0,0,0,0,서울,서초구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_이륜차,_소형,_불명,_불명,127.0124039,37.48223453,45.0,,없음,20211027
2019,2019-05-11 00,야,토,1,,0,0,0,서울,서초구,차대사람,기타,기타,,_안전운전 의무 불이행,교차로,교차로부근,_,승용차_,_,보행자_,127.0090019,37.48357248,,0.0,없음,20211027
2017,2017-09-25 11:00,주간,월,1,1.0,0,0,0,서울,종로구,차대사람,횡단중,횡단중,운전자법규위반,신호위반_,교차로,교차로부근,_건설기계,_건설기계,_보행자,_보행자,126.9903456,37.57740542,56.0,,있음,20211018
2017,2017-11-27 3:00,야간,월,1,2.0,1,0,0,서울,종로구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_승용차,_없음,_없음,126.9879846,37.57323099,48.0,,있음,20211018
2019,2019-03-03 01,야,일,1,,0,0,0,서울,종로구,차대차,기타,기타,,_안전운전 의무 불이행,교차로,교차로부근,_,승용차_,_,이륜차_,126.9924835,37.57777517,,0.0,있음,20211018
2020,2020-01-31 05,야,금,1,,0,0,0,서울,종로구,차대사람,보도통행중,보도통행중,,_안전운전 의무 불이행,단일로,기타단일로,_,승합차_,_,보행자_,126.9881486,37.57740042,,0.0,있음,20211018
2023,2023-08-27 21:00,야,일,1,,0,0,0,서울,종로구,차대사람,횡단중,횡단중,,_안전운전 의무 불이행,단일로,기타단일로,_,승용차_,_,보행자_,126.9875037,37.577312,,0.0,있음,20211018
2015,2015-05-31 8:23,주,일,1,1.0,0,0,0,서울,강동구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반_,교차로,교차로부근,승합차_,대형_,보행자_,보행자_,127.1256935,37.54540041,,,있음,20211001
2017,2017-07-12 8:00,주간,수,1,1.0,0,0,0,서울,강동구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_승용차,_보행자,_보행자,127.1216924,37.54639717,20.0,,있음,20211001
2018,2018-01-22 12:50,주,월,1,1.0,0,0,0,서울,강동구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,승용차_,승용차_,보행자_,보행자_,127.1262083,37.54659183,,,있음,20211001
2021,2021-11-08 7:00,주,월,1,,0,0,0,서울,강동구,차대사람,차도통행중,차도통행중,,_안전운전 의무 불이행,교차로,교차로횡단보도내,_,승용차_,_,보행자_,127.1245611,37.54546892,,0.0,있음,20211001
2017,2017-08-27 15:00,주간,일,1,1.0,0,0,0,서울,강동구,차대사람,기타,기타,운전자법규위반,기타(운전자법규위반)_,교차로,교차로횡단보도내,_자전거,_자전거,_보행자,_보행자,127.1559185,37.55208937,3.0,,있음,20210930
2020,2020-01-01 05,야,수,1,,0,0,0,서울,강남구,차대사람,차도통행중,차도통행중,,_안전운전 의무 불이행,단일로,기타단일로,_,승용차_,_,보행자_,127.0467272,37.48676083,,0.0,없음,20210929
2015,2015-08-21 16:44,주,금,1,1.0,0,0,0,서울,강남구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,이륜차_,중형_,없음_,없음_,127.1061789,37.47618464,,,있음,20210928
2016,2016-07-29 2:00,야간,금,1,3.0,1,1,0,서울,강남구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반_,교차로,교차로내,_이륜차,_중형,_화물차,_중형,127.1061254,37.47559857,40.0,,있음,20210928
2019,2019-10-02 03,야,수,1,,0,0,0,서울,서초구,차대차,측면충돌,측면충돌,,_신호위반,교차로,교차로내,_,승용차_,_,이륜차_,127.0413621,37.48548723,,0.0,없음,20210924
2020,2020-11-06 23,야,금,1,,0,0,0,서울,강남구,차대사람,횡단중,횡단중,,_안전운전 의무 불이행,단일로,기타단일로,_,승용차_,_,보행자_,127.0421839,37.48371023,,0.0,없음,20210924
2021,2021-11-15 7:00,주,월,1,,0,0,1,서울,서초구,차대사람,기타,기타,,_안전운전 의무 불이행,단일로,기타단일로,_,화물차_,_,보행자_,127.0418309,37.48168981,,1.0,없음,20210924
2022,2022-05-08 18:00,야,일,1,,1,0,0,서울,강남구,차대사람,횡단중,횡단중,,_안전운전 의무 불이행,교차로,교차로내,_,승용차_,_,보행자_,127.0410798,37.48540501,,1.0,없음,20210924
2015,2015-10-10 2:42,야,토,1,1.0,0,0,0,서울,서초구,차대사람,차도통행중,차도통행중,운전자법규위반,과속_,단일로,기타단일로,승용차_,중형_,보행자_,보행자_,127.0257369,37.48439799,,,있음,20210924
2020,2020-07-29 11,주,수,1,,1,10,0,서울,서초구,차대차,추돌,추돌,,_안전운전 의무 불이행,단일로,기타단일로,_,승합차_,_,승합차_,127.0272523,37.4801289,,11.0,있음,20210924
2022,2022-05-13 3:00,야,금,1,,0,1,0,서울,영등포구,차량단독,기타,기타,,_안전운전 의무 불이행,단일로,기타단일로,_,이륜차_,_,없음_,126.9055976,37.48932588,,1.0,없음,20210908
2022,2022-05-31 4:00,야,화,1,,0,0,0,서울,송파구,차대사람,횡단중,횡단중,,_안전운전 의무 불이행,단일로,기타단일로,_,승용차_,_,보행자_,127.134538,37.49133755,,0.0,없음,20210907
2018,2018-05-30 11:30,주,수,1,1.0,0,0,0,서울,송파구,차대차,측면충돌,측면충돌,운전자법규위반,안전거리 미확보_,단일로,기타단일로,건설기계_,건설기계_,이륜차_,이륜차_,127.1471442,37.49279102,,,있음,20210906
2020,2020-04-22 02,야,수,1,,0,0,0,서울,송파구,차량단독,공작물충돌,공작물충돌,,_안전운전 의무 불이행,교차로,교차로부근,_,이륜차_,_,없음_,127.1445845,37.49296722,,0.0,있음,20210906
2022,2022-07-21 22:00,야,목,1,,1,0,0,서울,서대문구,차대차,측면충돌,측면충돌,,_신호위반,교차로,교차로내,_,이륜차_,_,이륜차_,126.9353699,37.57642518,,1.0,없음,20210903
2016,2016-05-11 13:00,주간,수,1,3.0,0,2,0,서울,서대문구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_승용차,_중형,_보행자,_보행자,126.9350607,37.57986683,17.0,,없음,20210831
2016,2016-12-04 2:00,야간,일,1,3.0,2,0,0,서울,서대문구,차대차,기타,기타,운전자법규위반,신호위반_,교차로,교차로내,_원동기장치자전거,_원동기장치자전거,_승용차,_경형,126.9359558,37.58192527,42.0,,없음,20210831
2022,2022-01-02 6:00,주,일,1,,0,0,0,서울,서대문구,차대사람,횡단중,횡단중,,_안전운전 의무 불이행,단일로,기타단일로,_,승합차_,_,보행자_,126.9361824,37.57980009,,0.0,없음,20210831
2023,2023-06-09 9:00,주,금,1,,0,0,0,서울,서대문구,차대차,측면충돌,측면충돌,,_신호위반,교차로,교차로부근,_,원동기장치자전거_,_,승용차_,126.9337117,37.58004063,,0.0,없음,20210831
2016,2016-09-13 14:00,주간,화,1,2.0,0,1,0,서울,강북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_이륜차,_소형,_보행자,_보행자,127.0171326,37.63825045,0.0,,없음,20210827
2015,2015-09-01 4:50,야,화,1,1.0,0,0,0,서울,강북구,차대사람,횡단중,횡단중,운전자법규위반,신호위반_,교차로,교차로내,원동기장치자전거_,원동기장치자전거_,보행자_,보행자_,127.0180964,37.62942128,,,있음,20210827
2016,2016-03-09 9:00,주간,수,1,1.0,0,0,0,서울,강북구,차대사람,횡단중,횡단중,운전자법규위반,중앙선 침범_,단일로,기타단일로,_승용차,_중형,_보행자,_보행자,127.0182066,37.62638422,40.0,,있음,20210827
2018,2018-06-25 11:50,주,월,1,2.0,0,1,0,서울,송파구,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,기타(운전자법규위반)_,교차로,교차로부근,승용차_,승용차_,보행자_,보행자_,127.1511958,37.49728283,,,있음,20210822
2018,2018-08-06 6:50,주,월,1,1.0,0,0,0,서울,송파구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행_,교차로,교차로부근,승용차_,승용차_,보행자_,보행자_,127.1549555,37.49644659,,,있음,20210822
2017,2017-12-16 12:00,주간,토,1,1.0,0,0,0,서울,송파구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,_이륜차,_이륜차,_승용차,_승용차,127.121653,37.53403947,25.0,,없음,20210822
2020,2020-09-18 19,야,금,1,,0,0,0,서울,송파구,차대사람,기타,기타,,_안전운전 의무 불이행,단일로,기타단일로,_,승합차_,_,보행자_,127.1221559,37.53531198,,0.0,없음,20210822
2018,2018-12-31 20:16,야,월,1,1.0,0,0,0,서울,용산구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,승용차_,승용차_,보행자_,보행자_,126.9563985,37.53301583,,,없음,20210822
2019,2019-07-30 07,주,화,1,,0,0,0,서울,용산구,차대차,측면충돌,측면충돌,,_안전거리 미확보,단일로,기타단일로,_,이륜차_,_,화물차_,126.9584826,37.53280006,,0.0,없음,20210822
2019,2019-08-06 14,주,화,1,,0,0,0,서울,용산구,차대사람,횡단중,횡단중,,_안전운전 의무 불이행,단일로,기타단일로,_,승합차_,_,보행자_,126.9568482,37.53655119,,0.0,없음,20210822
2016,2016-10-06 5:00,야간,목,1,2.0,0,1,0,서울,구로구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범_,단일로,기타단일로,_이륜차,_소형,_승용차,_경형,126.8292864,37.49719169,17.0,,있음,20210812
2021,2021-06-07 20:00,야,월,2,,0,2,0,서울,구로구,차대사람,길가장자리구역통행중,길가장자리구역통행중,,_안전운전 의무 불이행,기타,기타,_,승용차_,_,보행자_,126.8295909,37.49881765,,2.0,있음,20210812
2016,2016-02-05 5:00,야간,금,1,1.0,0,0,0,서울,은평구,차대사람,기타,기타,운전자법규위반,보행자 보호의무 위반_,교차로,교차로내,_승합차,_대형,_보행자,_보행자,126.9102351,37.61435684,47.0,,없음,20210721
2018,2018-12-11 9:05,주,화,1,1.0,0,0,0,서울,은평구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행_,단일로,기타단일로,승합차_,승합차_,보행자_,보행자_,126.9061836,37.61231753,,,없음,20210721
2023,2023-12-08 17:00,주,금,1,,0,0,0,서울,은평구,차대사람,횡단중,횡단중,,_신호위반,단일로,기타단일로,_,승합차_,_,보행자_,126.9105181,37.6143853,,0.0,없음,20210721
2016,2016-02-04 23:00,야간,목,1,1.0,0,0,0,서울,마포구,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행_,교차로,교차로부근,_원동기장치자전거,_원동기장치자전거,_,_,126.9127045,37.56398421,40.0,,없음,20210703
2020,2020-07-28 21,야,화,1,,0,0,0,서울,마포구,차대차,정면충돌,정면충돌,,_신호위반,교차로,교차로내,_,이륜차_,_,승용차_,126.9119572,37.56528563,,0.0,없음,20210703
2021,2021-02-05 13:00,주,금,1,,0,0,0,서울,마포구,차대차,측면충돌,측면충돌,,_신호위반,교차로,교차로내,_,이륜차_,_,승합차_,126.9113419,37.5659063,,0.0,없음,20210703
2021,2021-05-05 8:00,주,수,1,,0,0,0,서울,마포구,차대차,측면충돌,측면충돌,,_기타,교차로,교차로내,_,승용차_,_,원동기장치자전거_,126.9111727,37.56583334,,0.0,없음,20210703
2023,2023-03-12 19:00,야,일,1,,0,0,0,서울,마포구,차대사람,횡단중,횡단중,,_안전운전 의무 불이행,교차로,교차로횡단보도내,_,승용차_,_,보행자_,126.9129196,37.56399429,,0.0,없음,20210703
2023,2023-06-15 21:00,야,목,1,,0,0,0,서울,마포구,차대사람,횡단중,횡단중,,_기타,단일로,기타단일로,_,승용차_,_,보행자_,126.9129759,37.56403063,,0.0,없음,20210703
2016,2016-02-04 23:00,야간,목,1,1.0,0,0,0,서울,마포구,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행_,교차로,교차로부근,_원동기장치자전거,_원동기장치자전거,_,_,126.9127045,37.56398421,40.0,,있음,20210703
